batch_size_24_Run_1,batch_size_24_Run_2,batch_size_24_Run_3,batch_size_32_Run_1,batch_size_32_Run_2,batch_size_32_Run_3,batch_size_64_Run_1,batch_size_64_Run_2,batch_size_64_Run_3,batch_size_128_Run_1,batch_size_128_Run_2,batch_size_128_Run_3
-74.88522339,-85.33016968,-94.83706665,-73.66239166,-80.67082214,-94.58062744,-94.82126617,-94.31012726,-112.3005219,-58.82701874,-69.41680908,-68.00087738
-73.87020874,-84.61309052,-95.27006531,-72.98970032,-80.25527191,-94.74196625,-94.14915466,-94.51985168,-111.9041977,-58.1950531,-69.53187561,-67.7408905
-72.9702301,-83.48783875,-94.64089966,-71.95812988,-80.568573,-95.07061005,-93.66689301,-94.61833191,-110.311348,-60.42802429,-68.25717163,-67.72557831
-71.82021332,-84.36345673,-95.68650055,-71.71886444,-80.06070709,-94.75617218,-92.21463013,-93.98757935,-109.5760956,-57.22483063,-68.2623291,-67.84289551
-70.71716309,-82.84340668,-95.47051239,-71.96631622,-82.28401184,-94.68702698,-91.94642639,-92.90026855,-111.6349335,-56.55773544,-66.94013214,-68.74615479
-70.32036591,-84.97812653,-94.35202026,-72.27541351,-82.13272858,-95.3191452,-91.0745163,-95.60360718,-113.7368927,-56.6795845,-66.27970886,-66.85428619
-69.66637421,-85.17613983,-96.21080017,-71.4520874,-82.20789337,-95.09175873,-90.7917099,-94.64989471,-113.1589966,-55.64028168,-65.90597534,-66.71179962
-67.90866089,-85.65716553,-96.23913574,-70.53012085,-80.50017548,-96.25094604,-90.07805634,-93.27320862,-112.9534225,-53.40629196,-65.81123352,-66.83403015
-67.98617554,-84.86131287,-96.12173462,-70.52631378,-79.05661011,-96.35510254,-89.34676361,-92.86676025,-113.118042,-54.63731766,-64.4920578,-66.82447815
-68.21909332,-85.39401245,-95.43695831,-70.18365479,-77.91875458,-96.65307617,-89.35710907,-91.990448,-112.8446732,-52.54962921,-63.67367172,-66.22815704
-67.7455368,-84.85494232,-95.36483765,-69.75789642,-77.75563812,-97.56609344,-88.73761749,-91.85424805,-112.584465,-51.9997673,-63.81916046,-65.53723145
-66.57608032,-84.86808777,-95.3139267,-69.57290649,-73.50327301,-98.94905853,-88.12594604,-90.98809814,-111.9359207,-51.57545471,-63.09991455,-65.96509552
-64.37863922,-84.77941132,-95.86787415,-68.65749359,-72.87470245,-99.61611938,-87.60886383,-90.91934204,-111.8437042,-50.35979843,-63.02569199,-65.76660156
-63.60965729,-83.63787079,-97.12996674,-69.10551453,-72.33808899,-98.3985672,-87.43170166,-89.16585541,-112.0043869,-49.87126923,-63.58586502,-64.88272095
-62.97343445,-82.67250061,-96.96192169,-68.91225433,-72.21250916,-98.39160919,-86.20487213,-89.80859375,-112.4624634,-49.40785599,-63.39559937,-64.11632538
-62.65343857,-82.02329254,-98.29230499,-68.5140152,-72.0575943,-97.98828125,-85.39928436,-89.8637619,-112.7627258,-48.01329803,-62.36080933,-64.03560638
-62.51382065,-83.91661835,-98.59139252,-69.42791748,-72.47563934,-97.53335571,-85.00084686,-88.84216309,-112.5933609,-46.60591507,-62.1982193,-60.4701004
-61.98071671,-82.70612335,-97.70211792,-68.35057831,-72.9263916,-97.36312103,-84.70497894,-88.42124939,-114.440155,-46.77277374,-61.83614349,-60.89631653
-61.9491806,-78.77957153,-97.07931519,-68.97612,-73.43221283,-96.52295685,-82.38828278,-87.11327362,-113.5616608,-47.07352448,-60.87146378,-60.96012115
-60.96866989,-77.73653412,-96.53665924,-66.63904572,-73.66812134,-94.8977356,-82.16576385,-86.9388504,-114.3510132,-46.34489441,-60.25627136,-60.8159523
-60.91209412,-77.17519379,-95.9173584,-66.31871796,-73.60565948,-94.65815735,-81.89717865,-87.54801941,-113.2920532,-45.18317032,-60.53815079,-62.15304947
-60.72708511,-76.80043793,-95.39221191,-65.75668335,-74.17867279,-92.6968689,-81.29646301,-86.88858032,-112.2716522,-44.4830513,-59.31185913,-61.98665619
-60.51935959,-77.18544006,-94.41783905,-65.15142059,-74.28289032,-93.27937317,-80.53230286,-86.65996552,-111.4858475,-43.67614365,-58.30501938,-61.24878693
-60.39449692,-76.19578552,-94.65879059,-65.09991455,-73.87908173,-92.85044861,-82.98352051,-86.29314423,-110.5800705,-44.51677322,-57.45187378,-60.42045593
-60.27495956,-77.12749481,-93.92350769,-65.16277313,-72.59853363,-92.34340668,-83.65677643,-85.58066559,-110.4571152,-44.13612366,-56.06766891,-60.04759216
-60.3319931,-76.66242981,-93.43112946,-64.61935425,-73.69242096,-91.56306458,-82.76089478,-87.17932892,-109.8070755,-43.75759125,-55.40313721,-59.16484451
-61.65330124,-76.03688812,-94.63989258,-64.48953247,-73.86634064,-90.9524765,-81.52416229,-86.88103485,-110.3914108,-42.22519302,-55.03484344,-59.21295547
-61.29890442,-75.93027496,-95.08294678,-64.31060028,-72.70723724,-88.94126892,-81.14181519,-85.38486481,-110.4739532,-41.40000916,-54.43031311,-58.92625046
-61.03469849,-75.54730225,-94.55779266,-63.7951355,-72.79740906,-88.24802399,-81.23104095,-84.51004028,-109.6703339,-40.89662552,-54.33132553,-58.95698547
-61.24526215,-75.01545715,-93.84684753,-63.38107681,-74.41342926,-87.50151825,-80.40408325,-84.02082825,-110.062149,-40.40729904,-51.1440239,-58.40619659
-61.05147934,-74.4084549,-93.22783661,-64.13428497,-72.92491913,-86.96502686,-81.01670074,-83.03973389,-108.457222,-40.51742172,-50.88858032,-55.78828812
-61.00888824,-74.5526886,-92.85471344,-64.4793396,-72.37739563,-87.37203979,-81.48715973,-81.17144775,-107.7766266,-39.78038788,-50.84413528,-53.66627121
-61.27586365,-73.87739563,-92.63767242,-65.67475891,-71.61760712,-87.58591461,-80.99105835,-81.09664917,-107.169838,-39.7151947,-51.20591354,-53.43781662
-61.76256943,-73.4581604,-92.43429565,-65.71645355,-70.78829193,-86.26792908,-78.65730286,-78.83859253,-106.7759247,-37.64278412,-51.68333817,-53.29148865
-62.51764297,-72.7035141,-91.38891602,-64.76494598,-72.2616806,-85.93604279,-77.52092743,-78.82224274,-106.24823,-37.46553802,-51.58538055,-54.4002533
-62.97040939,-71.78703308,-90.90702057,-63.95228195,-72.74317169,-86.2858429,-77.09263611,-78.19613647,-106.6668625,-37.75450134,-52.07180405,-53.20531082
-63.34231567,-71.58102417,-90.48206329,-63.90086365,-74.04605865,-86.67602539,-77.77779388,-77.90821075,-106.5518799,-37.99995804,-52.17301178,-52.88780594
-61.54285431,-71.06496429,-89.61068726,-63.12656784,-73.65883636,-85.20176697,-76.65408325,-77.77246094,-106.8113708,-35.94423676,-52.12833405,-52.84549713
-61.90218353,-71.14549255,-89.18799591,-62.45784378,-74.15985107,-84.95454407,-76.28426361,-77.52483368,-105.0823898,-36.8694458,-50.32948303,-52.82723236
-61.02620316,-71.06357574,-88.90222931,-61.89225006,-75.4668045,-83.70272827,-77.25164032,-76.93188477,-104.5257797,-32.47277451,-48.7710228,-51.54507446
-60.97027206,-70.2301712,-89.19062805,-61.3551445,-77.02921295,-82.54086304,-76.88101959,-76.61089325,-106.0714035,-33.52826309,-48.26323318,-51.13311386
-60.77573395,-70.19843292,-89.39775085,-61.54325485,-78.22829437,-86.83068085,-76.98609161,-75.95938873,-106.6621094,-30.53795052,-47.87124252,-49.71844482
-60.41384125,-69.58011627,-88.85375977,-61.84964752,-78.22123718,-91.97866821,-77.5742569,-75.56578064,-108.2082062,-35.49088287,-47.77005005,-50.05738449
-60.43173599,-69.82676697,-88.45166016,-61.71006012,-78.62038422,-91.33490753,-77.31381989,-75.05834198,-105.6493607,-30.20789337,-47.05569458,-50.06964874
-60.65367508,-69.86327362,-87.20042419,-61.15748596,-81.54904938,-90.76000977,-77.29057312,-72.35997009,-107.0222931,-27.47030067,-47.31731033,-51.51499939
-60.36867523,-69.46925354,-86.60903931,-62.06672668,-82.51076508,-90.62256622,-79.97051239,-71.40192413,-107.1949387,-24.82899094,-47.4158287,-51.12282944
-60.34313583,-69.49882507,-85.28011322,-60.48960876,-81.36743164,-91.83835602,-79.33068848,-68.20059204,-107.4969025,-16.66936493,-47.53185272,-50.48791504
-59.86529922,-69.29826355,-85.07520294,-61.18771362,-80.73838043,-91.4100647,-78.67166138,-66.84514618,-107.3452835,-10.18658352,-48.29676056,-48.49747086
-60.22424698,-68.2722168,-84.37225342,-61.89575195,-81.03970337,-91.66958618,-80.43266296,-66.39682007,-107.5451965,-8.40299511,-47.65612411,-49.87878799
-60.14100647,-68.48505402,-83.36071777,-60.559021,-80.71009064,-89.53855133,-79.2284317,-64.65905762,-108.8011551,-5.773943424,-47.80931473,-49.27924347
-59.65194702,-68.32958984,-83.39290619,-59.68964767,-81.46447754,-88.38458252,-79.71522522,-63.86912537,-107.9757233,-3.270195007,-46.04816818,-46.32696533
-58.73115921,-67.52370453,-82.38546753,-59.40382385,-81.40958405,-87.45927429,-79.5226593,-63.29110336,-106.1392593,-0.607230484,-45.37329483,-43.34622192
-56.4368782,-67.79837799,-82.42977905,-59.35977173,-82.04157257,-87.21186066,-79.79933929,-61.34239578,-105.3141708,1.557531953,-45.82381439,-43.13668823
-56.16274261,-64.32534027,-81.72527313,-58.65797424,-82.7672348,-84.4927597,-80.32577515,-56.64976501,-104.6762695,8.223993301,-45.99217987,-40.64157867
-55.39761353,-63.70396805,-80.44013214,-58.57252121,-83.44491577,-83.2824173,-78.65749359,-56.10154724,-104.1658249,10.86845398,-46.27648926,-40.40360641
-55.37036514,-64.3712616,-80.73802948,-58.68716812,-82.30755615,-82.96366882,-77.4080658,-54.04011536,-104.5330734,15.62295437,-45.88454437,-41.62559509
-55.00136948,-64.65213013,-81.49472046,-58.84823608,-82.16423798,-84.3703537,-77.23654175,-53.42840195,-105.2219009,18.01155472,-47.59658432,-39.27649689
-55.19516754,-64.24103546,-79.9817276,-58.22405624,-82.81659698,-84.34113312,-77.04227448,-52.19681549,-105.6927109,19.78443909,-46.9145813,-36.41158676
-55.61230087,-62.77745438,-80.50306702,-58.14053726,-83.70461273,-83.80862427,-77.58456421,-51.70686722,-104.3226547,20.30546951,-46.98331451,-34.19850159
-55.13837433,-62.44544983,-79.80001831,-58.64099503,-84.49221039,-83.1962204,-77.3037796,-51.44105148,-104.817955,24.74019623,-44.15510559,-32.57161331
-54.57584763,-62.24785614,-76.49417877,-57.88080597,-85.11627197,-82.43373108,-73.69126892,-50.74636459,-105.5331879,26.95918846,-43.77703476,-31.61688423
-53.85995483,-62.14538574,-75.23539734,-57.18841553,-84.88726044,-82.57848358,-74.18503571,-50.92140198,-106.8645401,29.31168747,-43.68310547,-30.74297523
-53.15410995,-62.01873016,-74.77444458,-56.98468781,-86.26902771,-82.12187958,-72.24223328,-50.73900986,-106.9725189,31.93298721,-40.90809631,-32.44153214
-49.99897766,-62.19592667,-73.98979187,-56.74222183,-87.81986237,-81.23358154,-72.71017456,-50.06058121,-107.5496902,34.15524292,-39.51395416,-33.03899384
-50.218647,-62.04874802,-72.80628967,-56.40511703,-88.90233612,-81.35946655,-71.95851898,-47.19529724,-106.3936768,34.13912964,-39.26670074,-36.77655411
-47.6361351,-62.42904282,-72.21478271,-56.26774597,-88.49172211,-80.96533203,-72.13639069,-44.92433167,-106.5509491,35.58640289,-39.13438797,-34.30083466
-47.23064804,-62.81243515,-71.03887177,-57.55812454,-89.01150513,-80.12663269,-72.9425354,-44.54689789,-105.829895,37.23923874,-37.40255356,-32.68506622
-47.35069656,-61.7416687,-69.82875824,-56.76383972,-89.84823608,-79.59497833,-71.78675842,-40.33718872,-104.3064423,39.56406021,-37.99985886,-30.49113655
-45.81075668,-61.61197281,-70.31668091,-57.27542877,-90.48368073,-78.54229736,-72.89670563,-41.67081833,-103.8311081,39.34849548,-38.71694565,-28.60791397
-45.94825363,-61.2835083,-68.66358948,-57.82622528,-91.07186127,-77.31559753,-73.54432678,-44.81412506,-99.60582733,39.41213989,-38.70505524,-26.2551918
-42.84381866,-60.72177887,-67.00894928,-58.07581711,-91.77616882,-75.21568298,-72.58753204,-40.70625305,-99.7947998,39.51734161,-38.85367966,-28.1592598
-40.79400253,-61.95869827,-65.70782471,-58.08047104,-92.16949463,-74.24414825,-72.53443909,-37.35111237,-97.25238037,41.97947693,-38.0905838,-24.5037899
-38.01339722,-62.36674118,-65.38059998,-57.88901901,-92.06974792,-73.5223999,-72.64208221,-36.83666611,-96.7975235,38.2383728,-38.00711823,-23.65774155
-33.90674591,-60.6626358,-64.85643768,-58.11680984,-92.42279053,-73.32160187,-70.82021332,-34.22445297,-96.83664703,42.10106277,-38.2747612,-21.7572937
-31.84781456,-59.57385635,-64.58187866,-58.40820694,-91.82136536,-72.76667023,-70.68986511,-30.24013901,-96.12051392,45.17160416,-38.48256683,-17.83210754
-26.81073952,-59.44830322,-64.67282867,-58.1831131,-91.83491516,-71.77644348,-69.53746033,-26.23339272,-94.65015411,47.15206146,-40.58816528,-17.58575821
-26.10855103,-59.68809128,-64.94532013,-58.44696045,-92.8398819,-70.3650589,-67.47185516,-21.55094528,-95.36935425,50.05303955,-41.44733429,-16.14642715
-23.39396477,-59.4723587,-63.29083252,-58.48402786,-93.2243576,-69.55828857,-67.28179932,-17.88814163,-96.05496216,51.24957657,-41.37150574,-16.29331207
-19.67983627,-58.40525055,-63.78805542,-58.28094482,-94.52851868,-67.0449295,-67.59333801,-18.844347,-95.86467743,53.76051712,-41.79807663,-15.58299065
-16.92206764,-58.60997772,-63.35506058,-57.8039093,-93.71141052,-67.0058136,-64.7990799,-16.30796051,-97.11068726,59.0867424,-42.72887421,-16.33172989
-14.83117008,-55.41014099,-63.77254105,-59.11946106,-94.102211,-64.10505676,-63.41704941,-19.13098526,-96.568367,62.96136856,-42.88817596,-16.2286644
-12.52971077,-54.97500229,-63.97769547,-58.31606674,-94.96795654,-61.7570076,-64.14134216,-16.09412956,-95.53923798,66.85073853,-43.98496628,-16.57910156
-8.675638199,-55.42875671,-64.14802551,-58.6424675,-95.12290955,-59.26996994,-62.92516327,-12.17928982,-95.69271088,69.31950378,-43.89276123,-11.35345078
-9.302912712,-55.21653748,-64.70901489,-58.56492615,-95.83640289,-57.51054382,-62.61975861,-9.390232086,-97.69522858,73.94866943,-43.13600922,-12.92498493
-3.682182789,-54.67287064,-65.5664978,-56.50640869,-96.1760025,-56.89561081,-63.08027267,-9.539411545,-99.45521545,74.74590302,-42.54543686,-13.16590691
-1.388333321,-54.19733429,-63.60011673,-55.1492157,-96.00272369,-57.11754608,-60.68167877,-8.141102791,-100.5413361,77.03614807,-50.2436142,-17.91788292
0.985157967,-54.79077911,-64.6835556,-53.96831131,-94.79389954,-55.56561279,-59.19224167,-7.358832359,-100.8700638,82.33956909,-51.20858765,-15.49080467
4.207495213,-52.36841583,-64.25093079,-58.81034088,-95.05189514,-51.12537003,-58.96485519,-8.868562698,-102.9133835,84.08281708,-50.74751663,-14.82672501
7.791272163,-52.7334671,-59.55405426,-58.37885666,-92.78105927,-46.67530823,-59.47688675,-3.973878384,-98.23972321,86.87350464,-53.39588928,-14.49818611
10.48955536,-50.50389862,-59.58609009,-58.4274826,-91.25488281,-43.23430634,-57.70037842,-1.088119268,-97.46334839,88.20723724,-53.21086502,-14.30268288
10.77475071,-47.72244644,-59.47589111,-55.68993378,-91.07843781,-37.6256752,-58.14782333,3.737374544,-96.79330444,92.60580444,-50.00241852,-14.85339928
13.93338203,-48.02868271,-58.86160278,-55.55249023,-92.18923187,-37.09833908,-57.87643051,8.472122192,-97.72374725,92.28412628,-48.22750854,-14.75629139
17.13979912,-47.8474884,-57.83821869,-56.82551193,-89.30390167,-36.74048233,-56.68088913,10.66542435,-95.37969971,94.9021759,-42.93112946,-16.51391792
16.94542313,-45.90161896,-56.8798027,-55.35979462,-89.57562256,-35.51815033,-55.68714523,15.29426765,-96.19852448,98.2004776,-40.77146149,-17.40560913
16.35684776,-45.41540527,-56.55323029,-56.05113983,-90.41442108,-33.47436523,-53.43305969,19.32761574,-94.46677399,106.4083023,-41.28336334,-17.9790287
16.91613579,-45.55974579,-54.41822433,-54.99920654,-89.13578033,-29.22151566,-52.35219955,22.87884331,-96.21094513,107.8501663,-38.16104889,-21.19347763
16.84389114,-43.01165771,-53.77833557,-55.43982315,-88.72812653,-26.10000038,-51.26170349,25.59840775,-93.11299896,109.4096146,-38.06251144,-18.9583149
15.85948181,-42.79769135,-54.12181473,-55.03892899,-90.1781311,-22.90440941,-50.85145187,29.85535049,-90.16856384,112.7542038,-37.63579178,-20.55821419
16.9922657,-37.81126022,-53.11499023,-55.0943222,-90.13080597,-22.80648994,-47.86539841,34.46559906,-86.6122818,116.9620438,-34.68091583,-23.75935173
17.62973595,-38.16492844,-52.1241951,-54.28171158,-90.29171753,-21.90733719,-47.52505875,36.42682648,-86.86762238,118.95298,-32.24090958,-20.70671082
20.99621201,-40.05992889,-51.49664688,-53.3926506,-89.71755219,-22.05969429,-47.38084793,39.21955109,-85.49688721,121.6174622,-29.34836388,-23.49334526
20.73868942,-41.70544052,-51.21362686,-53.33864594,-90.06621552,-22.06585503,-47.29526138,42.83900452,-82.95463562,124.3965988,-25.78808212,-20.65730858
20.77970505,-43.81484985,-51.24344254,-54.13027191,-89.86795044,-22.33771896,-48.02080154,45.99150848,-81.09169769,128.7769623,-26.62690926,-17.49041939
20.66498756,-44.69648743,-50.01622772,-53.42830276,-90.2922287,-19.44290924,-48.12742996,47.72233582,-79.19011688,131.2593536,-27.52021599,-20.07885933
21.46727371,-45.58889389,-47.27835083,-52.7600975,-87.93708038,-16.55115128,-48.35166168,47.6649971,-73.93578339,133.8491821,-26.41473198,-20.0735817
22.00041008,-44.33804703,-43.27808762,-52.67162323,-88.33454132,-15.00436783,-48.52650833,52.52921295,-68.55908966,137.3220367,-26.63343048,-20.95156097
21.83917236,-44.28466415,-39.36437607,-52.91129303,-86.34781647,-12.7858963,-48.49943924,54.0459404,-66.61739349,140.1978455,-22.24466133,-18.1074543
21.10094261,-43.96305466,-38.15631104,-52.22576141,-88.22373199,-8.792293549,-49.35214996,55.5850563,-64.0293045,140.4895477,-22.85751915,-14.22570133
21.56221199,-44.22255325,-37.4895668,-52.26816177,-89.32572174,-5.71540308,-48.73104858,58.22549438,-61.06227493,138.2810364,-22.53446579,-12.26324749
22.32473755,-43.48556137,-36.43710709,-52.19674683,-92.7322998,-4.546998978,-47.89231873,57.74708939,-60.62546158,140.9886627,-21.38613319,-14.07964039
22.23889542,-43.55009079,-34.94712448,-51.48189926,-93.74716187,-2.238597393,-45.90967941,60.82268143,-60.98878479,143.4445496,-18.02024269,-10.73979855
21.40329552,-42.98186493,-34.07359695,-51.1522522,-95.49500275,-1.390410066,-45.82077408,59.68651581,-61.63139343,141.4406433,-18.29985809,-7.200141907
20.78730583,-42.84955978,-32.87206268,-50.98780823,-98.1580658,1.925967336,-45.88407135,62.42546844,-62.1462059,144.7879944,-15.63245583,-3.67672205
20.47172165,-43.31946564,-30.65487862,-50.11307144,-98.16691589,1.768188596,-44.96529388,64.36436462,-61.95402145,147.6681061,-17.00655556,-1.421748996
20.32398033,-42.01572037,-28.86010933,-50.25505829,-97.70045471,2.441761017,-42.9733429,65.66123199,-62.39232635,147.2477264,-15.90009022,-1.662775755
22.77140617,-42.30107498,-25.62667847,-50.72784424,-96.99751282,4.478662014,-47.87952042,68.72386169,-62.81731796,147.7801208,-16.75936317,1.04826045
22.79693985,-37.26009369,-25.05790329,-50.1913414,-99.5824585,7.062992573,-49.92421722,71.74524689,-60.30514145,150.0864105,-17.60103989,-4.044669151
19.33080482,-34.53401184,-24.90605545,-50.65418243,-99.40146637,10.51897526,-50.68642807,75.00035095,-58.78572464,153.0973663,-15.29911613,-3.529405355
20.48861504,-32.9852066,-22.27961349,-49.91252136,-101.1427078,8.765515327,-50.63286591,73.92302704,-59.79574966,155.900116,-14.71766663,-0.127178982
21.34449196,-31.23047256,-22.05241013,-49.86751175,-100.9195251,10.6522789,-49.20952988,76.7736969,-55.85476685,155.7147675,-11.98457146,2.324599743
21.026371,-29.43825722,-22.05816269,-49.56705093,-100.1159821,13.28047085,-48.91947937,80.50602722,-56.10906982,158.006073,-13.68425751,6.984433651
21.75793839,-27.13747406,-21.37947845,-49.50141144,-98.50634766,13.60097122,-49.2783432,83.63706207,-53.50478745,158.6202545,-11.22958183,6.653619289
20.91380692,-24.6026001,-18.95559311,-49.60827255,-99.32054901,14.94929409,-49.95252991,86.45248413,-54.60634232,161.8169098,-8.317510605,9.259190559
21.48353195,-22.93223381,-16.21488953,-48.92217255,-100.9092789,17.93582153,-46.05690384,89.4008255,-55.73512268,159.2716675,-5.981374741,11.679883
20.70009232,-21.97063828,-15.88403511,-48.43735504,-101.2661819,17.83083344,-47.73384094,92.28270721,-56.66378021,160.6802368,-7.303060055,11.86034107
19.45110893,-19.81878662,-12.91447163,-48.48751068,-99.84403229,19.97456932,-48.21870422,97.07428741,-55.95684433,161.3309021,-4.713681698,14.43126011
21.2618103,-18.63485527,-11.46765709,-48.01082993,-102.5732498,22.65306664,-49.03876114,100.5718994,-52.67402649,151.807663,-4.944290638,17.27731895
21.46422005,-15.43803215,-10.27046394,-47.01011658,-104.0364838,23.62874413,-48.60023117,103.2767792,-53.30412674,148.5101166,-4.703958988,17.48996544
24.22819901,-12.69069576,-6.996902943,-46.97330475,-103.4898376,25.96245384,-48.52109528,105.7982178,-49.97576904,143.3785553,-4.662810802,16.69192123
23.463871,-9.997384071,-4.251307011,-45.18018341,-101.3775024,28.37041664,-47.85340881,106.0029984,-47.19966888,141.0084229,-4.110155582,19.19979286
23.86133957,-7.549283028,-3.301296473,-44.19171524,-100.2884521,30.44227982,-47.20110321,108.778595,-44.33355713,141.7614594,-4.307768822,19.7730751
23.93955231,-5.027022362,-0.141436264,-43.36961365,-99.19467163,34.3761673,-44.65293121,110.3196106,-43.40411758,141.6649628,-4.500728607,21.20038605
22.57144928,-2.344166994,2.391895294,-42.37743378,-96.10525513,37.66639328,-42.65095139,113.3803101,-40.44297791,142.7012329,-5.773643494,21.81041145
19.77383423,1.198404551,5.345143318,-41.54719543,-96.4773407,39.98463821,-42.46479416,114.5896759,-37.52479172,143.9382935,-4.884820461,22.46316719
19.6136322,3.923301458,5.489650249,-41.22472382,-93.89911652,43.0597229,-42.60472107,115.2272186,-34.39941025,145.0888977,-2.640300989,27.07115364
17.2145462,6.726724148,4.292963028,-42.28192139,-93.16316223,46.9105072,-47.41469193,118.1311874,-30.06803894,145.1478729,0.685378909,29.13319397
18.03398705,9.421484947,3.310961962,-46.3195076,-89.09123993,47.73485184,-45.85193253,117.0399933,-27.46036148,144.3804169,1.468221068,32.07608032
14.30879211,11.33432579,1.346376181,-46.06609344,-88.7196579,49.84831238,-43.63291168,119.87883,-27.06453133,144.3551483,3.553002357,34.81225204
12.9120636,14.41456795,3.552304268,-43.66622925,-87.75882721,53.19625473,-43.01077652,120.555191,-23.69221115,146.8939819,3.684109688,33.88951874
13.53595829,17.01032448,6.765275478,-43.09400558,-84.17137909,52.32429123,-42.76835632,119.7225571,-21.26945114,147.5535736,1.241459012,36.41193771
9.463182449,17.54878807,6.699605465,-43.47350311,-82.04956055,51.55953217,-41.06034088,122.5830231,-19.27011108,144.1466522,4.146369934,38.78277206
6.235898972,20.70633125,9.378498077,-42.60866547,-78.03956604,55.59399414,-41.12669754,122.8566437,-17.63077927,147.2126617,6.188270569,39.02534485
4.455992222,23.01985359,9.962017059,-40.44020081,-74.91804504,62.38797379,-38.53718185,125.6364288,-15.93042946,149.9747009,9.289018631,40.18513489
4.641757011,23.61060524,12.61325645,-38.3263588,-71.93209076,65.67941284,-36.90702057,128.2579498,-15.42323017,150.2068787,10.20799065,42.75575256
2.714473009,23.97773933,15.05300808,-37.75571442,-67.76760864,66.63683319,-34.79801941,129.0183411,-11.26067924,150.1403046,10.99951172,46.7583847
1.149318218,26.80321693,18.98570633,-34.23630142,-64.36518097,66.1811142,-30.53292274,131.3942261,-10.62707806,150.2044525,11.50918674,46.80945969
1.07785821,29.8786602,21.19842529,-32.09253311,-62.26553345,66.53073883,-28.72879982,128.121521,-9.039819717,150.9064484,12.15833473,49.5326004
0.526882946,29.97793007,21.79914474,-28.77201271,-59.1806221,68.91426086,-30.50391197,125.9622269,-7.049365044,151.4680023,11.55150032,49.68642426
-1.800521612,30.51779938,24.13906479,-24.1560936,-56.43188858,68.40835571,-26.8492012,128.6690521,-5.827255249,153.9164124,11.3587656,54.16893387
0.929001689,31.39897919,24.19438171,-22.15499496,-53.63967514,66.36505127,-24.61455727,129.8214264,-1.534143567,150.5418243,10.2982893,56.11063385
2.870640993,34.10091019,26.7818718,-19.66470718,-52.66992188,64.5621109,-19.52480316,130.068222,-0.041235473,152.3982239,10.26570225,56.15494919
-1.159774661,34.56713867,28.36815834,-16.86515427,-51.20554733,62.98500061,-17.11789322,132.7472687,1.501123905,152.5845947,12.00017834,56.11421204
-0.807847679,35.22423553,31.59413719,-16.44207191,-47.93507385,63.48057175,-14.51773167,133.6408997,2.369756937,155.6244507,11.51060963,59.48509598
